DDF2A5D921F69E76	button-mashes-are-holds?	0000000140409260
DE3FBAC2395ACAE2	cinematic-playing?	0000000141B2E610
DEB989991DF44D83	get-object-position	0000000140D46400
DED8CF5D6F9CE1A4	get-tension-mode	0000000140C92A10
DEDF7393985C0C92	from-ups	000000014187AF50
E02CEFA3F6E701C5	get-script-state	0000000141FFC2C0
E036A9C14B22EA61	ddict-key-at	0000000141BD6F30
E108C5F4F7F768C6	get-difficulty-setting-resources	00000001404118E0
E13758A09AAA742A	tag-symbol	0000000141FFF470
E15320FE761FF1CE	fact-set	000000014210B190
E1C8525139B384B8	is-level-set-loaded?	0000000140D4BB50
E24D4FFB7CAD6A22	has-collected-treasure?	0000000140415B30
E2CF217FBB25905C	task-get-current-symbol	0000000140D64710
E304AB16C9AD13FF	player-is-carrying-plank?	0000000140F18EF0
E30DE027AD4A14E8	set-single-shader-instance-param	0000000140D5E080
E35CA0C433642106	is-text-to-speech-enabled-in-menus-THIS-IS-A-HACK?	0000000140418C80
E3F3CE50537ACB21	is-text-to-speech-enabled?	0000000140418CB0
E4207A6AF9651999	task-node-active?	0000000140D64880
E42C428EC217761B	is-enhanced-listen-mode?	0000000140417760
E443A617BAE691A7	interactable-set-exclude-from-pickup-scan	000000014087DAD0
E55E7C757315F9E1	get-spawner-level	0000000140D48CF0
E58FDF902DEC6287	get-object-linear-velocity	0000000140D453E0
E5C371DE0132C33D	set-spawner-locator	0000000140D5E350
E5CB5CBE76492C20	get-point	0000000141FFC1C0
E64D0EF45AB45695	display	0000000140D3DA40
E76DB09833EB3130	get-difficulty-setting-stealth	0000000140411910
E7C8A2943DB8FB9E	alloc-vector	0000000140D521C0
E9354E7BBA446DDA	interactable-disable	0000000141BB48B0
E9A47BCEA47D3837	player-is-aiming-grenade?	0000000140CA1250
E9EE251D25BE8F6F	set-adaptive-trigger-feedback-curve-mode	0000000141B76EA0
EA4D63AED178B059	get-spawner-locator	0000000140D48D90
ECE61CE464811C06	hud2-set-button-hold-percent	000000014205A850
EEC19D55E6754E33	joypad-disable-all-commands-for-joypad-except/f	0000000140D4CE10
EF6883FC990017EF	player-unholster-disabled?	0000000140BC5610
F001AD69D49445AB	rogue-get-primary-seed	000000014104DCE0
F002EBFEA189AA86	gui2-set-widget-state-immediate	0000000142F919D8
F03BEED169C9A5C6	get-symbol	0000000141FFC6E0
F07BAFBC09560B42	get-bound-frame	0000000141FFBAE0
F0C51D8CEDCBFAE8	tag-float	0000000141FFED20
F0FF966F46F851D4	object-has-anim?	000000014187D010
F1E127AB5C0EED46	deactivate-joypad-input-group	0000000140D3B200
F3AEE145E25495CE	get-pc-hud-toggle	0000000140413750
F4C4B48DA4FCBFD1	debug-only-get-dev-menu-bool	00000001414E5FD0
F4D7341575F5AC87	kill-entity	0000000140D4EF60
F586380CBF74DCFF	gui2-set-button-prompt-command	000000014205C840
F59DF19A11E3472E	character-melee-event-active?	0000000140E6C380
F6549A891F60998B	event-arg-boolean	0000000141650980
F67AA5B7721CD57F	interactable-add-high-contrast-mode-target	0000000141BB45A0
F6C2A01EC2C478F9	player-can-craft?	0000000142B51558
F74FA22A4566664A	holster-player-weapon-instantly	0000000140C93640
F7CA41ED2D987DCB	get-hidden-while-prone-mode	0000000140417D00
F803BA887F506509	is-japan?	0000000140D4B810
F812A55BDBE4E5B8	get-uint64	0000000141FFC7F0
F9540A7C034EC91D	get-weapon-cross-slot-inv-index	0000000142CD9388
FA0B1528D46309D9	set-instance-flag-hero	0000000140425190
FBF802C084A225AA	player-inv-selection-get-slot-index-by-item-id	0000000142C68C70
FCBF63902CDF9647	player-upgrade-active?	0000000140CA9260
FE15F2EA923068B5	get-current-frame-count	0000000140D42670
FE160BBBBCE6998A	rogue-get-most-recent-character	000000014104FB70
FE65CB0937D02414	get-screen-size	0000000140D486F0
FED2EEC5E1231F11	fade-to-black	0000000140D3FB50
FF17C0DCE7D03192	set-boolean	0000000141FFD030
FF8693FA47B7B31D	rogue-get-vendor-darray	000000014104FBF0
FFAB4B2300676923	get-object-look	0000000140D45D60
FFB046BFFB0B5B25	get-vector	0000000141FFCAA0
